SimID,L,Haploid,monoecious,omega,complete,U,sigma,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
23906,4,FALSE,TRUE,1,0,0.08,0.282842712474619,549,700,0.166430920123094,0.694433708214895,-12.8767714416065,-12.4884039509747,0.446733907429855,-12.8954803384749,0
23907,4,FALSE,TRUE,1,0,0.08,0.282842712474619,630,960,0.384643021238186,1.45048697649422,-11.8414302224081,-11.7114195802846,0.877974448401496,-11.8598306605414,0
23908,4,FALSE,TRUE,1,0,0.08,0.282842712474619,910,960,1.37063980987512,1.47533956022252,-12.4202960937512,-12.2689628195635,0.970623485453719,-12.4844076464433,0
23909,4,FALSE,TRUE,1,0,0.08,0.282842712474619,608,620,0.616810323358026,0.665109107887829,-10.8351452122799,-10.6574232780075,NA,NA,1
23910,4,FALSE,TRUE,1,0,0.08,0.282842712474619,817,895,1.03586881171131,1.13321288785302,-10.2744094241685,-10.516526950303,1.09157222374281,-10.470851502619,0
23911,4,FALSE,TRUE,1,0,0.08,0.282842712474619,1052,1150,1.37531166820744,1.79126209178075,-11.2769955867082,-11.3298013945676,1.35300102268689,-11.151313517976,0
23912,4,FALSE,TRUE,1,0,0.08,0.282842712474619,954,525,1.7221892514199,0.138835646754884,-8.93413891481118,-8.88463144868967,1.95811229585464,-8.32678876794306,0
23913,4,FALSE,TRUE,1,0,0.08,0.282842712474619,748,652,1.14970163545587,0.768717230290133,-16.8692466086968,-16.3030450866849,1.33989549448764,-16.8053962245352,0
23914,4,FALSE,TRUE,1,0,0.08,0.282842712474619,667,618,0.717125230562328,0.616511300557331,-9.34206356376863,-9.23877876590706,1.19466324780324,-9.20987935215272,0
23915,4,FALSE,TRUE,1,0,0.08,0.282842712474619,712,696,0.811253932288608,0.794523265769072,-27.1205785455312,-27.1011926419666,0.92070973081281,-27.0416267967983,0
23916,4,FALSE,TRUE,1,0,0.08,0.282842712474619,604,663,0.40991888743025,0.578492907756172,-16.4585579278522,-16.4614077149366,NA,NA,1
23917,4,FALSE,TRUE,1,0,0.08,0.282842712474619,719,681,0.598826393029103,0.674743651962209,-12.3828114026948,-12.4007153735402,0.813269338225077,-12.3797244192413,0
23918,4,FALSE,TRUE,1,0,0.08,0.282842712474619,928,828,1.51701497913645,1.1713436437199,-30.1237980567111,-29.5121760300706,0.892311177087615,-30.1540624947078,0
23919,4,FALSE,TRUE,1,0,0.08,0.282842712474619,870,764,1.09202069812026,0.770604602080617,-17.883069122483,-17.8921161113344,1.02198378256176,-17.7093338100318,0
23920,4,FALSE,TRUE,1,0,0.08,0.282842712474619,671,866,0.374073248735206,1.09431413770265,-10.4833487441722,-10.532878521809,0.733795886539003,-10.3187811930746,0
23921,4,FALSE,TRUE,1,0,0.08,0.282842712474619,1089,1260,2.33962437715347,2.47954144409111,-11.8683959134941,-11.9491536687796,NA,NA,1
23922,4,FALSE,TRUE,1,0,0.08,0.282842712474619,607,609,0.73496411708468,0.690726557592396,-14.8122132787448,-15.0791136918226,NA,NA,1
23923,4,FALSE,TRUE,1,0,0.08,0.282842712474619,787,783,1.14182725268146,1.20313388350279,-8.92038833801256,-8.90141688304465,0.690197426892588,-8.95975418633873,0
23924,4,FALSE,TRUE,1,0,0.08,0.282842712474619,1037,812,1.85961531204241,0.870848016413063,-11.0458163915372,-10.7409342570329,1.57231877866338,-10.5386431771032,0
23925,4,FALSE,TRUE,1,0,0.08,0.282842712474619,661,696,0.807246307302703,0.837302033323641,-10.4510126078682,-10.3731736407638,0.658768551301968,-10.192642741437,0
23926,4,FALSE,TRUE,1,0,0.08,0.282842712474619,794,741,0.998012217909735,0.897719772860541,-13.2777164316058,-13.2984623965168,0.738064745936387,-13.3885217958289,0
23927,4,FALSE,TRUE,1,0,0.08,0.282842712474619,596,845,0.53177996492456,1.37393191867907,-13.8493852874972,-14.0356702719881,0.686620844017695,-13.9337056231507,0
23928,4,FALSE,TRUE,1,0,0.08,0.282842712474619,794,697,1.10930178570554,0.844315415452744,-13.3091734165664,-13.3758487238192,1.08009899872125,-13.1934013858675,0
23929,4,FALSE,TRUE,1,0,0.08,0.282842712474619,962,697,1.39060508365587,0.929507793592042,-15.2662886604939,-15.3586404088506,1.70758887135018,-14.8294043088812,0
23930,4,FALSE,TRUE,1,0,0.08,0.282842712474619,706,591,0.561303357460649,0.28374925574803,-4.72930056004434,-4.6739220582813,1.09071546560098,-4.22118920358996,0
23931,4,FALSE,TRUE,1,0,0.08,0.282842712474619,848,960,1.16929616249549,1.56413385342297,-19.5949855444903,-19.2633237214,0.505205446490429,-19.3491763941576,0
23932,4,FALSE,TRUE,1,0,0.08,0.282842712474619,919,460,1.17388446713175,-0.235808855966983,-15.3347614114663,-15.303156654362,1.23785975730933,-14.8002386101263,0
23933,4,FALSE,TRUE,1,0,0.08,0.282842712474619,507,586,0.39458554162735,0.545930368261502,-8.57439651655759,-8.39539101450552,0.673978886411956,-8.51837934860078,0
23934,4,FALSE,TRUE,1,0,0.08,0.282842712474619,623,625,0.638317955735789,0.779600157470674,-8.64991266882976,-8.42927983561011,0.755207510066325,-8.40675792459148,0
23935,4,FALSE,TRUE,1,0,0.08,0.282842712474619,753,796,0.863652926639294,0.896431520954508,-10.7641298946455,-10.7810541289392,0.737019687072128,-10.5304215524745,0
23936,4,FALSE,TRUE,1,0,0.08,0.282842712474619,912,866,1.04256852409145,1.13509052653067,-16.2663761923855,-16.3491923912801,1.37090106293888,-15.9777352239662,0
23937,4,FALSE,TRUE,1,0,0.08,0.282842712474619,516,456,0.2762018733497,0.340463270761473,-5.17407761083599,-5.16717934004892,NA,NA,1
23938,4,FALSE,TRUE,1,0,0.08,0.282842712474619,878,744,1.28862622038544,0.770670079012097,-13.1093001277138,-12.8215111006781,1.4488193163795,-13.1236419389754,0
23939,4,FALSE,TRUE,1,0,0.08,0.282842712474619,639,891,0.367835317578777,1.22395783035619,-10.2624762848272,-10.2800847016637,0.277073671834581,-10.2481171375935,0
23940,4,FALSE,TRUE,1,0,0.08,0.282842712474619,708,681,0.562117744147755,0.420129536854268,-6.8838181891993,-6.94756969495875,0.698868372207664,-6.98727499522397,0
23941,4,FALSE,TRUE,1,0,0.08,0.282842712474619,793,774,1.00654486835013,0.928428006354318,-8.57708693895379,-8.47680532768729,0.859641798696288,-8.46843559752023,0
23942,4,FALSE,TRUE,1,0,0.08,0.282842712474619,443,489,0.247528652144718,0.422553802766848,-4.7550924232719,-4.7283128411913,NA,NA,1
23943,4,FALSE,TRUE,1,0,0.08,0.282842712474619,859,639,0.989076413355297,0.547231189354675,-11.045565663309,-10.8603367540286,1.24308958847337,-10.4931497670631,0
23944,4,FALSE,TRUE,1,0,0.08,0.282842712474619,870,850,1.01999875709184,0.962603269650105,-8.87057282582031,-8.85322358980012,1.04502048255546,-8.64048775150093,0
23945,4,FALSE,TRUE,1,0,0.08,0.282842712474619,760,846,0.673075556445305,0.980737953212447,-16.1070121210524,-16.1249587024396,0.823187562729126,-16.1001542271579,0
23946,4,FALSE,TRUE,1,0,0.08,0.282842712474619,698,766,0.756763056417944,0.768662540313662,-7.99721956710793,-8.10068087335398,1.0276711764246,-7.87427605412077,0
23947,4,FALSE,TRUE,1,0,0.08,0.282842712474619,840,740,1.26205176786922,0.747083962394659,-18.7354463373906,-18.8489810061717,0.931035280234774,-18.7332957945355,0
23948,4,FALSE,TRUE,1,0,0.08,0.282842712474619,672,731,0.443201987180307,0.61379523882285,-6.20117572792725,-6.23122298556459,0.886299843427786,-6.22980396463285,0
23949,4,FALSE,TRUE,1,0,0.08,0.282842712474619,458,695,-0.0954484432863709,0.906146274390924,-13.9257986902681,-14.2039363942855,NA,NA,1
23950,4,FALSE,TRUE,1,0,0.08,0.282842712474619,656,525,0.513680455211018,0.0680769587013921,-11.3671505449831,-11.304627489588,0.867262167192587,-11.2964578295182,0
23951,4,FALSE,TRUE,1,0,0.08,0.282842712474619,838,771,1.08272372443543,0.894909518703944,-7.84018317525974,-7.72678118293945,0.625600249263854,-7.89875572965302,0
23952,4,FALSE,TRUE,1,0,0.08,0.282842712474619,977,628,1.59217826957903,0.625439440491934,-27.0937024850532,-27.1298683421236,1.30439990001891,-26.9417299225582,0
23953,4,FALSE,TRUE,1,0,0.08,0.282842712474619,733,909,0.933330550901453,1.65957679074543,-11.4154200493273,-11.1015714202105,1.01789531816781,-11.2088012398469,0
23954,4,FALSE,TRUE,1,0,0.08,0.282842712474619,950,1040,1.07533955981698,1.56632612391353,-7.34375693044896,-7.34939870981462,1.1819117280037,-6.48610919058367,0
23955,4,FALSE,TRUE,1,0,0.08,0.282842712474619,895,790,1.21609839657774,0.546109519703286,-10.2539102832897,-10.3702188356573,1.08754898869097,-10.2689135655,0
23956,4,FALSE,TRUE,1,0,0.08,0.282842712474619,907,860,1.27579505147951,1.13685826179104,-14.059003124074,-13.9208302305898,1.55513880377721,-13.2240506928208,0
23957,4,FALSE,TRUE,1,0,0.08,0.282842712474619,660,591,0.462642524610176,0.211167607609142,-10.958410482518,-10.9260812346465,0.276649871351424,-10.8073950017532,0
23958,4,FALSE,TRUE,1,0,0.08,0.282842712474619,943,881,0.977845860457892,1.00650432929316,-11.4454549072244,-11.4381827086639,1.61867482392912,-10.6012053858293,0
23959,4,FALSE,TRUE,1,0,0.08,0.282842712474619,683,699,0.835989492052989,0.981786963881433,-15.3947710740001,-15.5683032652191,0.768626136795511,-15.340452336258,0
23960,4,FALSE,TRUE,1,0,0.08,0.282842712474619,574,782,0.548721644963476,1.30608371725671,-9.31577423298495,-9.3790030802799,0.481068090950919,-9.35765832312767,0
23961,4,FALSE,TRUE,1,0,0.08,0.282842712474619,924,753,1.01877745123272,0.427500870349141,-10.5876854974532,-10.5305638728429,0.899614547252938,-9.97288260943349,0
23962,4,FALSE,TRUE,1,0,0.08,0.282842712474619,944,847,1.32817620517024,0.86958753556734,-9.91498282505344,-9.97347618529852,1.08429545880865,-9.72922794865973,0
23963,4,FALSE,TRUE,1,0,0.08,0.282842712474619,999,755,1.51740173690954,0.869413670906333,-12.3963971747411,-12.4979850059796,0.628489953757923,-12.4552019776707,0
23964,4,FALSE,TRUE,1,0,0.08,0.282842712474619,808,1072,1.21385574217808,1.73389278496131,-12.5913769503254,-12.5166503743553,1.48175981853561,-12.1800124012692,0
23965,4,FALSE,TRUE,1,0,0.08,0.282842712474619,934,892,1.52119786144954,1.45682736358127,-13.2552734483774,-13.1750985014681,1.34244773252461,-13.1534248512202,0
23966,4,FALSE,TRUE,1,0,0.08,0.282842712474619,961,692,1.58253758218795,0.695675616838033,-7.69205789158647,-7.64625416794742,1.21536476308199,-7.73772670957984,0
23967,4,FALSE,TRUE,1,0,0.08,0.282842712474619,768,942,0.570892696710794,1.13116245360844,-6.96129333931829,-7.18057708232933,1.11670970667442,-7.07377991270671,0
23968,4,FALSE,TRUE,1,0,0.08,0.282842712474619,834,905,0.874974646864379,1.04402356266734,-11.5988840753599,-11.6335775368451,0.58137109200098,-11.5786329890196,0
23969,4,FALSE,TRUE,1,0,0.08,0.282842712474619,649,759,0.296283770445975,0.655984718012288,-17.0353667538758,-16.9174732981691,1.18149182697142,-16.9994424560518,0
23970,4,FALSE,TRUE,1,0,0.08,0.282842712474619,885,904,1.06412016540929,0.937107802139278,-5.41226380466335,-5.56492577762047,0.890537916156983,-5.48582240244714,0
23971,4,FALSE,TRUE,1,0,0.08,0.282842712474619,710,815,0.520066574407938,0.707529272821342,-7.39715057557949,-7.33340813859737,1.06511707627588,-7.39588760706935,0
23972,4,FALSE,TRUE,1,0,0.08,0.282842712474619,847,618,1.32908418269873,0.635426175225805,-6.74538309617184,-6.81656582984896,1.05708825245136,-6.31494998223788,0
23973,4,FALSE,TRUE,1,0,0.08,0.282842712474619,601,764,0.419128912429287,1.02142339862784,-7.87317295757367,-7.89067116019759,0.718757646759212,-7.42711086454013,0
23974,4,FALSE,TRUE,1,0,0.08,0.282842712474619,926,763,1.10655726229154,0.706930279225058,-8.32519542441837,-8.20158099361537,0.773799599033225,-8.22826021572986,0
23975,4,FALSE,TRUE,1,0,0.08,0.282842712474619,794,651,1.08244755671465,0.516672198263895,-8.03427098163742,-8.02473252840528,0.575171367026906,-8.02567068522679,0
23976,4,FALSE,TRUE,1,0,0.08,0.282842712474619,573,726,0.575842226348957,1.02938270859179,-14.283238619996,-14.2154940361835,1.30939614901364,-14.2711259058694,0
23977,4,FALSE,TRUE,1,0,0.08,0.282842712474619,709,772,0.785246554888721,0.84020389587206,-12.8975003246124,-13.2626207622083,0.442343466806762,-13.1646763420828,0
23978,4,FALSE,TRUE,1,0,0.08,0.282842712474619,726,715,0.651225527423805,0.864682951380356,-10.4538911772918,-10.4225596106884,1.17754177304977,-10.3099153435628,0
23979,4,FALSE,TRUE,1,0,0.08,0.282842712474619,632,716,0.72180905040592,0.963247250000839,-9.09308484162131,-9.17905729305953,NA,NA,1
23980,4,FALSE,TRUE,1,0,0.08,0.282842712474619,860,877,0.981066974923719,1.00939826687435,-10.284105886057,-10.2222593156926,1.45325974044692,-10.1121385119374,0
23981,4,FALSE,TRUE,1,0,0.08,0.282842712474619,775,885,1.06586751882402,1.28934773643015,-10.4718485118772,-10.3098178787642,0.699405518141567,-10.2995196277841,0
23982,4,FALSE,TRUE,1,0,0.08,0.282842712474619,755,711,0.941631740528613,0.571432033342893,-9.15695567737856,-8.9062812349156,0.976211458578838,-9.26435249145178,0
23983,4,FALSE,TRUE,1,0,0.08,0.282842712474619,696,635,0.772082673268429,0.545399470752834,-10.2440868800629,-10.2249857204584,0.937833764020231,-9.91466356406012,0
23984,4,FALSE,TRUE,1,0,0.08,0.282842712474619,792,726,0.626000133646397,0.481112606899786,-7.41886733057182,-7.50283194382813,1.06438537382315,-7.21545673408193,0
23985,4,FALSE,TRUE,1,0,0.08,0.282842712474619,843,781,1.22563799939593,0.899223660199571,-12.0985048295948,-12.1431508170688,0.651385756263424,-12.0779033901645,0
23986,4,FALSE,TRUE,1,0,0.08,0.282842712474619,706,965,0.386705640073658,1.26955374518894,-6.77638724012411,-6.80324835990484,0.380795381537942,-6.864329187924,0
23987,4,FALSE,TRUE,1,0,0.08,0.282842712474619,573,557,0.389310028822541,0.400003951533341,-8.80696833026128,-8.97481200635637,NA,NA,1
23988,4,FALSE,TRUE,1,0,0.08,0.282842712474619,552,693,0.189738413350039,0.701003199996361,-12.1608514310345,-12.1365247383026,0.667264137931533,-12.1129874691139,0
23989,4,FALSE,TRUE,1,0,0.08,0.282842712474619,813,954,0.840231989271214,1.32572218806301,-9.46980359170638,-9.43791022953802,0.618624411054363,-9.16973640819642,0
23990,4,FALSE,TRUE,1,0,0.08,0.282842712474619,625,733,0.58244041077407,1.10021000655505,-11.0558598139881,-11.0715422663352,0.855549454390682,-11.0358311886828,0
23991,4,FALSE,TRUE,1,0,0.08,0.282842712474619,1035,947,1.47957771948858,1.34435182939011,-25.1868214797536,-25.0600157397831,1.3876454232652,-24.491022486106,0
23992,4,FALSE,TRUE,1,0,0.08,0.282842712474619,540,608,0.415974442629929,0.664842889362248,-22.6774888573944,-22.6172867700991,0.49079623658323,-22.3748623655909,0
23993,4,FALSE,TRUE,1,0,0.08,0.282842712474619,949,846,1.25361781908913,1.01475296849974,-27.0413206549656,-26.8746370566878,0.595880592878022,-26.8124253605179,0
23994,4,FALSE,TRUE,1,0,0.08,0.282842712474619,692,819,0.649506848322102,0.962113933843894,-10.0224565371843,-10.021939415889,0.91088038945805,-9.65749814752985,0
23995,4,FALSE,TRUE,1,0,0.08,0.282842712474619,1072,1096,1.54503191207902,1.74406460993266,-13.5942906113251,-13.8437892432567,1.65542153280181,-13.8204810090894,0
23996,4,FALSE,TRUE,1,0,0.08,0.282842712474619,768,642,0.824269338391943,0.442687307705647,-6.19712166664826,-6.17192670380936,0.944153087591816,-5.82094008636829,0
23997,4,FALSE,TRUE,1,0,0.08,0.282842712474619,763,765,0.924337908582139,0.849897900687402,-8.21892329709986,-8.15786436928512,0.496399290649775,-8.12386825118966,0
23998,4,FALSE,TRUE,1,0,0.08,0.282842712474619,872,815,1.30757381623837,1.03344070185482,-13.9576767977072,-13.7680199593678,1.85234955362559,-13.8780493477185,0
23999,4,FALSE,TRUE,1,0,0.08,0.282842712474619,716,861,0.64061184237338,1.19362060967754,-10.5504789980385,-10.4739425870704,1.20315327473399,-10.2823572883259,0
24000,4,FALSE,TRUE,1,0,0.08,0.282842712474619,894,888,1.39863284487234,1.22868559419399,-12.3034406458351,-12.9391100589992,1.49750651324063,-12.5453398486045,0
24001,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1046,1158,2.07642794988787,2.6885838598644,-142.128192799386,-142.918068770344,1.70443899714814,-141.223249948658,0
24002,4,TRUE,TRUE,0,0,0.08,0.565685424949238,784,938,1.36608748117275,1.82001842503132,-81.3720475999656,-81.5742969527108,1.82101565358812,-80.5914735559444,0
24003,4,TRUE,TRUE,0,0,0.08,0.565685424949238,881,1070,1.1459240214072,1.86301350304569,-88.3879765309196,-88.2749750529765,1.63820599517654,-87.3036390809786,0
24004,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1324,1025,2.48579490409743,1.91649083656926,-205.751582787292,-206.083166560558,2.43502403228688,-204.06550982217,0
24005,4,TRUE,TRUE,0,0,0.08,0.565685424949238,810,844,1.50034466068608,1.55328117589178,-99.0859697943713,-99.0474187602348,1.33408367000727,-99.53595584762,0
24006,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1083,1038,2.13830950597224,1.70096979277278,-45.7924870589926,-47.5440126149299,1.64154031383322,-46.9240505035208,0
24007,4,TRUE,TRUE,0,0,0.08,0.565685424949238,868,985,1.41658932551862,2.18759121841504,-50.9562578078652,-50.674047349196,1.02393086326389,-49.672626501054,0
24008,4,TRUE,TRUE,0,0,0.08,0.565685424949238,820,1121,1.02052033450337,1.85327788865455,-45.840019883442,-45.8206445951209,1.63994783459715,-44.6707079086707,0
24009,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1042,925,2.0255802530301,1.87959833184931,-82.2136833290959,-80.868306614096,2.15512303091732,-80.4668572671701,0
24010,4,TRUE,TRUE,0,0,0.08,0.565685424949238,921,785,1.89333180080821,1.14837973022396,-78.1105973080015,-77.7537933988451,1.4082355562825,-76.5667245665209,0
24011,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1023,1105,2.23320967334693,2.27394387913383,-40.4860906489181,-41.1214676929267,2.20622798359978,-39.3075969276904,0
24012,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1444,1367,2.86900589913558,2.82415251023723,-50.1857641971109,-49.7020533811496,2.53525358161911,-46.6777011701544,0
24013,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1147,1297,2.19078810470686,2.44980016500552,-95.3886902581211,-95.9002154032796,1.3567833050753,-95.0134177084543,0
24014,4,TRUE,TRUE,0,0,0.08,0.565685424949238,852,1053,1.57228777554648,2.17848917103735,-44.3999147652493,-44.7678204271272,1.36969329231345,-43.9830301412009,0
24015,4,TRUE,TRUE,0,0,0.08,0.565685424949238,841,891,1.10649236049136,1.26365923596029,-103.935416173524,-103.937136988846,1.13495433701765,-103.809511713828,0
24016,4,TRUE,TRUE,0,0,0.08,0.565685424949238,895,872,1.6155831911164,1.26277490386402,-132.298415808605,-132.018811775993,1.88201944588,-130.757733747253,0
24017,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1049,826,1.907908601292,1.12493236516723,-57.1477684903511,-57.0995555036576,2.20575475751773,-52.661271409264,0
24018,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1201,1083,2.02916057532793,1.83451732051335,-98.0799772343462,-97.5433787502322,1.95355975046162,-95.6149491607883,0
24019,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1254,998,2.58619185275748,1.94079273367054,-51.9632443112736,-53.3298990289374,1.73057128229279,-53.3035769256842,0
24020,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1348,1251,2.35941430744299,2.34439104669771,-253.334149869516,-252.370908061888,1.97940534544592,-249.58405172611,0
24021,4,TRUE,TRUE,0,0,0.08,0.565685424949238,963,941,1.44327893516535,1.34840017863808,-96.0013473708396,-96.0343847678519,1.73632789624722,-94.4293734443915,0
24022,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1125,934,2.33317908010115,1.34973825912591,-75.4111992524895,-74.9965732860842,1.58515652645116,-73.5911123107391,0
24023,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1140,1161,1.85650619877519,1.94595963121095,-23.6259002519462,-24.453990737649,0.863766066152467,-23.8301004632653,0
24024,4,TRUE,TRUE,0,0,0.08,0.565685424949238,718,976,0.944321863121136,1.59750761191082,-31.9340455414277,-33.8234472516095,1.55108983348286,-32.3728664312193,0
24025,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1030,1345,1.31797473797138,2.37317179416269,-111.132706262528,-111.165705085396,1.76332065148981,-108.708076884504,0
24026,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1116,1019,2.14601238781819,2.09361237596997,-42.9613199161372,-42.9544996628237,1.97140750732079,-40.9195466540361,0
24027,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1022,867,1.8653970885732,1.91091567335319,-62.1083149101709,-62.4554717418502,2.21546453571054,-60.2279871352438,0
24028,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1436,1323,2.45309248460023,2.13810510167865,-149.715585454994,-149.528618319919,1.90805405932551,-148.013551688638,0
24029,4,TRUE,TRUE,0,0,0.08,0.565685424949238,973,1051,1.83106252804791,1.61870828271439,-45.9773207329243,-45.0243208139762,1.62530828931792,-45.0688709192167,0
24030,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1273,1248,2.25123699003564,2.45149129505478,-48.7709159983169,-48.9042708041448,2.00365106661774,-46.7179968585598,0
24031,4,TRUE,TRUE,0,0,0.08,0.565685424949238,779,1003,1.05243876222745,1.80593839472441,-32.9939906625545,-33.1992626117439,1.30581454617977,-32.9029526744438,0
24032,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1089,1298,1.91571373371457,2.10959220703661,-45.6093336804705,-45.9996415841654,1.7885868524407,-43.6634898576317,0
24033,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1056,918,2.04207427605335,1.89565376507631,-45.9533505446168,-46.469919900382,1.47351312276781,-45.6263609733614,0
24034,4,TRUE,TRUE,0,0,0.08,0.565685424949238,878,970,1.48046073192656,1.75692012187596,-87.876707300876,-87.5430020437252,1.08378481611201,-87.1037807734235,0
24035,4,TRUE,TRUE,0,0,0.08,0.565685424949238,837,875,1.3425407356649,1.34302564730482,-56.3578488568265,-56.2517324897844,1.20500316968438,-55.7860054016324,0
24036,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1337,769,2.67351641852035,1.31426772996263,-29.1845772175751,-28.7850224831768,1.6731896850278,-28.2141089387421,0
24037,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1280,1357,2.61854759398151,2.4853857042007,-112.803407369143,-111.951214332194,1.86676664192175,-111.325011824076,0
24038,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1162,1005,2.76799526807251,1.7238281525692,-49.8661886400223,-50.2154203310967,2.03612179116872,-48.6269119356309,0
24039,4,TRUE,TRUE,0,0,0.08,0.565685424949238,943,1110,1.73382772429323,2.0199187201255,-85.1016253920031,-85.509789201037,1.4050646481081,-83.4712946371981,0
24040,4,TRUE,TRUE,0,0,0.08,0.565685424949238,890,1057,1.92146594899455,2.31616689127633,-84.6655861381096,-82.9016647583127,1.57332104517456,-83.2855831527213,0
24041,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1173,1007,2.8251353099542,2.09619971338935,-77.9633606453818,-78.3323742061486,2.32263668931139,-76.0901497272193,0
24042,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1029,1109,2.2759989948999,2.48732927484446,-63.5282458181207,-63.8144918320631,1.95592993721909,-62.4072627322298,0
24043,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1012,1247,1.78454861438457,2.50056697773608,-36.9854332472995,-36.8973309389856,1.56264163658245,-36.6452206153315,0
24044,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1088,1369,2.08014304642979,2.82973396983287,-147.661348039785,-148.108215293144,2.00509574406374,-145.818405450254,0
24045,4,TRUE,TRUE,0,0,0.08,0.565685424949238,851,933,1.68459582410057,1.77584516869227,-28.145571120381,-29.5819242735753,2.15098836402506,-27.8875382350269,0
24046,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1020,1157,1.70846984645161,2.35919214429116,-50.4020696367321,-49.333065111914,1.47574094618524,-48.0933795047156,0
24047,4,TRUE,TRUE,0,0,0.08,0.565685424949238,897,1162,1.27117446294686,2.0417416473866,-62.6210107134931,-64.013984044878,0.81513745218388,-63.7064457890903,0
24048,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1042,1225,1.70817146673313,2.2910671957747,-59.4998060198782,-59.3399859335622,1.84066246531974,-58.6597015007307,0
24049,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1061,1098,2.04762677121265,2.17702487548342,-101.34339192148,-100.952459257692,1.6630103017198,-98.8985239076746,0
24050,4,TRUE,TRUE,0,0,0.08,0.565685424949238,923,1120,1.92007116774961,2.31980818399893,-52.8980175087493,-53.2076704902154,1.46328781530155,-52.8413870864155,0
24051,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1224,1337,1.6749735204006,1.85285561552335,-35.8375079700344,-36.7839040656545,1.27541004686306,-33.6962703416852,0
24052,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1117,1181,2.22607573580567,2.25068900648626,-155.914336732211,-155.512876106479,1.12924442114085,-155.337154418964,0
24053,4,TRUE,TRUE,0,0,0.08,0.565685424949238,975,1007,1.86124477434345,1.84253658917052,-91.0114822893026,-91.5126823748331,1.82045879679251,-90.3820581004042,0
24054,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1137,1005,2.18733408577657,2.10765782379463,-76.7876709008733,-75.9429670436276,1.63083692742736,-74.3808693183854,0
24055,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1245,1113,2.70105200193367,2.38885703948128,-58.1854057533158,-58.5714538060242,2.23249432619615,-54.6923186030785,0
24056,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1120,1314,2.1636444281174,2.74774965898982,-199.857850443345,-199.158876511947,1.84346790015501,-198.184033928928,0
24057,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1188,1036,2.2616024176402,1.84548352232377,-50.2158967271555,-52.2944253989038,2.08787238261309,-49.7396633668609,0
24058,4,TRUE,TRUE,0,0,0.08,0.565685424949238,976,966,1.83689065357325,1.62864267054531,-93.5345325717004,-92.9535998848455,1.31287423977658,-93.0198849460036,0
24059,4,TRUE,TRUE,0,0,0.08,0.565685424949238,935,996,1.34692937880037,2.0577892732044,-31.9766383755037,-30.7887542182439,1.90422837087478,-30.4663115526001,0
24060,4,TRUE,TRUE,0,0,0.08,0.565685424949238,906,760,1.89480592739698,1.41059488014472,-33.0560179543947,-33.4877063767559,0.884254905881231,-32.9186714223123,0
24061,4,TRUE,TRUE,0,0,0.08,0.565685424949238,749,853,1.11297244510451,1.46191007127604,-38.3128917246606,-38.6916677280503,1.32227749273084,-37.3788267701759,0
24062,4,TRUE,TRUE,0,0,0.08,0.565685424949238,1087,1227,1.96492045582022,2.1356072232624,-32.7473012276302,-34.1312869168356,1.27795298423101,-34.3458662438827,0
24063,4,TRUE,TRUE,0,0,0.08,0.565685424949238,967,1018,1.77286665003895,1.59215892511879,-66.3279710205483,-66.3286278352655,1.52197035415161,-65.4528703692407,0
