SimID,L,Haploid,monoecious,omega,complete,U,sigma
19208,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19209,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19210,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19211,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19212,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19213,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19214,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19215,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19216,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19217,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19218,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19219,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19220,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19221,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19222,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19223,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19224,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19225,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19226,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19227,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19228,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19229,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19230,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19231,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19232,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19233,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19234,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19235,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19236,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19237,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19238,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19239,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19240,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19241,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19242,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19243,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19244,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19245,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19246,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19247,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19248,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19249,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19250,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19251,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19252,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19253,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19254,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19255,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19256,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19257,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19258,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19259,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19260,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19261,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19262,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19263,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19264,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19265,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19266,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19267,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19268,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19269,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19270,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19271,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19272,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19273,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19274,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19275,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19276,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19277,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19278,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19279,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19280,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19281,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19282,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19283,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19284,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19285,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19286,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19287,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19288,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19289,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19290,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19291,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19292,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19293,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19294,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19295,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19296,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19297,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19298,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19299,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19300,4,FALSE,TRUE,0,0,0.04,0.14142135623731
19301,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19302,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19303,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19304,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19305,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19306,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19307,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19308,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19309,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19310,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19311,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19312,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19313,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19314,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19315,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19316,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19317,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19318,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19319,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19320,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19321,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19322,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19323,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19324,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19325,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19326,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19327,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19328,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19329,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19330,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19331,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19332,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19333,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19334,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19335,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19336,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19337,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19338,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19339,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19340,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19341,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19342,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19343,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19344,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19345,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19346,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19347,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19348,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19349,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19350,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19351,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19352,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19353,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19354,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19355,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19356,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19357,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19358,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19359,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19360,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19361,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19362,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19363,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19364,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19365,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19366,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19367,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19368,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19369,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19370,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19371,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19372,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19373,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19374,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19375,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19376,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19377,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19378,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19379,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19380,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19381,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19382,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19383,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19384,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19385,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19386,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19387,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19388,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19389,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19390,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19391,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19392,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19393,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19394,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19395,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19396,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19397,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19398,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19399,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19400,4,FALSE,TRUE,0.5,0,0.04,0.14142135623731
19401,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19402,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19403,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19404,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19405,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19406,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19407,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19408,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19409,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19410,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19411,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19412,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19413,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19414,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19415,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19416,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19417,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19418,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19419,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19420,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19421,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19422,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19423,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19424,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19425,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19426,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19427,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19428,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19429,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19430,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19431,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19432,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19433,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19434,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19435,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19436,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19437,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19438,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19439,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19440,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19441,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19442,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19443,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19444,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19445,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19446,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19447,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19448,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19449,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19450,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19451,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19452,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19453,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19454,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19455,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19456,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19457,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19458,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19459,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19460,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19461,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19462,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19463,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19464,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19465,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19466,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19467,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19468,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19469,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19470,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19471,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19472,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19473,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19474,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19475,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19476,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19477,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19478,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19479,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19480,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19481,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19482,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19483,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19484,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19485,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19486,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19487,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19488,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19489,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19490,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19491,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19492,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19493,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19494,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19495,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19496,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19497,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19498,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19499,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19500,4,FALSE,TRUE,1,0,0.04,0.14142135623731
19501,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19502,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19503,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19504,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19505,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19506,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19507,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19508,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19509,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19510,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19511,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19512,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19513,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19514,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19515,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19516,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19517,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19518,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19519,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19520,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19521,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19522,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19523,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19524,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19525,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19526,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19527,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19528,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19529,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19530,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19531,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19532,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19533,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19534,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19535,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19536,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19537,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19538,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19539,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19540,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19541,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19542,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19543,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19544,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19545,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19546,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19547,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19548,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19549,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19550,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19551,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19552,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19553,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19554,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19555,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19556,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19557,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19558,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19559,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19560,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19561,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19562,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19563,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19564,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19565,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19566,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19567,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19568,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19569,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19570,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19571,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19572,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19573,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19574,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19575,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19576,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19577,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19578,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19579,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19580,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19581,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19582,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19583,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19584,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19585,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19586,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19587,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19588,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19589,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19590,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19591,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19592,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19593,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19594,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19595,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19596,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19597,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19598,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19599,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19600,4,TRUE,TRUE,0,0,0.04,0.176776695296637
19601,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19602,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19603,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19604,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19605,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19606,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19607,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19608,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19609,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19610,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19611,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19612,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19613,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19614,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19615,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19616,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19617,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19618,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19619,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19620,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19621,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19622,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19623,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19624,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19625,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19626,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19627,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19628,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19629,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19630,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19631,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19632,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19633,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19634,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19635,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19636,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19637,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19638,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19639,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19640,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19641,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19642,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19643,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19644,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19645,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19646,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19647,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19648,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19649,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19650,4,FALSE,FALSE,0,0,0.04,0.176776695296637
19651,4,FALSE,FALSE,0,0,0.04,0.176776695296637
