SimID,L,Haploid,monoecious,omega,complete,R,Kmax,distance_1,distance_2,DeltaPhenExp_1,DeltaPhenExp_2,DeltaGenExp_1,DeltaGenExp_2,DeltaPhenShift,DeltaGenShift,ExtRisk
23995,4,FALSE,TRUE,1,1,4,200,690,679,0.0704426860362897,0.0661405644556277,-1.20041831629548,-1.16928629629137,0.097300492797336,-1.18949257613852,0
23996,4,FALSE,TRUE,1,1,4,200,962,975,0.303160302133511,0.26465327459674,-2.93023137095552,-2.9257911391603,0.478371230543453,-2.91668044809214,0
23997,4,FALSE,TRUE,1,1,4,200,935,965,0.376650230190653,0.421700984685079,-1.35688067500198,-1.35574179744487,0.422719177067519,-1.34637994448377,0
23998,4,FALSE,TRUE,1,1,4,200,849,719,0.349546911569671,0.118210288143681,-3.41989103861703,-3.41982556780479,0.103950653477636,-3.41648753373867,0
23999,4,FALSE,TRUE,1,1,4,200,708,763,0.158125333143082,0.225797007815665,-1.16294863398817,-1.16280011981058,0.210393325088302,-1.1615881674819,0
24000,4,FALSE,TRUE,1,1,4,200,584,650,0.0519907981709855,0.164750503363466,-2.00631723260209,-2.00651635575505,0.182068614194234,-1.99655983331906,0
24001,4,TRUE,TRUE,0,1,4,400,730,738,0.233707384189812,0.226417395909134,-5.47531267804193,-5.4772763554499,0.285780444664534,-5.46194301869232,0
24002,4,TRUE,TRUE,0,1,4,400,636,658,0.0844050984295315,0.187145905144467,-3.80954240525559,-3.80862433631845,0.179727335009188,-3.80923578954873,0
24003,4,TRUE,TRUE,0,1,4,400,597,648,0.136634690125384,0.304941052931291,-8.74113620062218,-8.74387139332639,0.201480968052103,-8.74117350871693,0
24004,4,TRUE,TRUE,0,1,4,400,572,622,0.0662332720977994,0.187394829229388,-7.34967138402748,-7.35004493951274,0.0938943098930959,-7.34097964420357,0
24005,4,TRUE,TRUE,0,1,4,400,640,685,0.177432402964379,0.26085766685054,-2.65605235758569,-2.65876707074073,0.18030385198432,-2.65881988720394,0
24006,4,TRUE,TRUE,0,1,4,400,625,717,0.146512548042293,0.356010961029844,-6.43174558406972,-6.42731647377493,0.148683489955563,-6.42414813473006,0
24007,4,TRUE,TRUE,0,1,4,400,649,656,0.22242099567637,0.262235982027863,-7.37699298048154,-7.38137796294579,0.101564088545751,-7.38103890158253,0
24008,4,TRUE,TRUE,0,1,4,400,741,712,0.306758685717129,0.237611952112305,-3.24281665111664,-3.25114046152444,0.394477723573029,-3.24752185727241,0
24009,4,TRUE,TRUE,0,1,4,400,679,769,0.27282259878285,0.475141010943563,-5.67822218912695,-5.67620415030657,0.493139078175361,-5.65831095627524,0
24010,4,TRUE,TRUE,0,1,4,400,858,861,0.540649594875498,0.572522913180404,-10.2988707839961,-10.2996527726978,0.738339081073514,-10.2963210376536,0
24011,4,TRUE,TRUE,0,1,4,400,715,652,0.389637764607183,0.263477450670876,-5.08565761341629,-5.09471304912007,0.0742703554831721,-5.08847266435553,0
24012,4,TRUE,TRUE,0,1,4,400,627,602,0.306938374099037,0.258387167241145,-5.60927905720665,-5.60140138792246,0.188221058780446,-5.60997624487135,0
24013,4,TRUE,TRUE,0,1,4,400,553,758,0.125352189497919,0.515435972814391,-6.7742130361588,-6.78421845311681,NA,NA,1
24014,4,TRUE,TRUE,0,1,4,400,575,624,0.110736832908042,0.202639418101919,-5.02254841655331,-4.99579694523213,0.232001556414924,-5.02664654916964,0
24015,4,TRUE,TRUE,0,1,4,400,700,653,0.259510666928269,0.15561682457342,-6.74808792357492,-6.77346922820537,0.179477301258024,-6.75143802046447,0
24016,4,TRUE,TRUE,0,1,4,400,627,701,0.171425765361151,0.321409881450918,-5.32500910213332,-5.32019984235733,0.0692246170411795,-5.32321937395043,0
24017,4,TRUE,TRUE,0,1,4,400,629,738,0.19859638304776,0.436918475423219,-5.94788400199952,-5.94618140396169,0.187078920200608,-5.92837760219669,0
24018,4,TRUE,TRUE,0,1,4,400,593,606,0.161757373212107,0.14625474859889,-2.33783180103332,-2.33638258443674,0.143512699896018,-2.33707027174138,0
24019,4,TRUE,TRUE,0,1,4,400,912,909,0.563117281111784,0.576616755597563,-8.84744518327481,-8.87164326525317,0.555828428245137,-8.83112749052086,0
24020,4,TRUE,TRUE,0,1,4,400,668,678,0.167274049667643,0.175564758623904,-5.68147796518795,-5.67566948291549,0.145457312359249,-5.70459074771935,0
24021,4,TRUE,TRUE,0,1,4,400,803,752,0.437024762062617,0.359581999145147,-3.00278788118108,-2.98156640350466,0.502541908719691,-2.98721062124531,0
24022,4,TRUE,TRUE,0,1,4,400,729,751,0.234954755333302,0.212724808558359,-5.71148083538916,-5.7327119967181,0.20180306739765,-5.73247964673363,0
24023,4,TRUE,TRUE,0,1,4,400,614,679,0.0721786321459693,0.212997514358377,-3.66709576796931,-3.67053054002332,0.0352375479034724,-3.67610359561218,0
24024,4,TRUE,TRUE,0,1,4,400,750,876,0.285248438810354,0.590783349204251,-6.73132005721077,-6.70613352097239,0.283084802934162,-6.72725656796705,0
24025,4,TRUE,TRUE,0,1,4,400,733,657,0.332128354223551,0.199562846497639,-4.59890455396342,-4.59818755828099,0.331648228651058,-4.58328346429701,0
24026,4,TRUE,TRUE,0,1,4,400,590,548,0.183595335791568,0.107638056325047,-3.86180036896621,-3.86430150375305,0.157196833516568,-3.86580095007659,0
24027,4,TRUE,TRUE,0,1,4,400,693,700,0.284149456774009,0.288465682736365,-4.15619751681266,-4.1462866162884,0.322138543346854,-4.15071661695734,0
24028,4,TRUE,TRUE,0,1,4,400,647,668,0.238490276218495,0.281592219935186,-5.49110832420904,-5.49469428881678,0.168809515608324,-5.49232204713572,0
24029,4,TRUE,TRUE,0,1,4,400,740,737,0.386297161701103,0.354751862842658,-3.1738593641688,-3.17498561140499,0.428819506462292,-3.14911045547915,0
24030,4,TRUE,TRUE,0,1,4,400,662,735,0.17320359940048,0.37016385908914,-3.10199220290435,-3.09822591881352,0.208251237879091,-3.10546187533803,0
24031,4,TRUE,TRUE,0,1,4,400,703,657,0.242572569539232,0.123008220776282,-4.64213888215326,-4.63553271178558,0.147701410739128,-4.64284859762148,0
24032,4,TRUE,TRUE,0,1,4,400,654,621,0.235347367292719,0.152888134232538,-6.60717863609791,-6.61771881995267,0.219380620766999,-6.61540301145184,0
24033,4,TRUE,TRUE,0,1,4,400,765,796,0.385995259188478,0.49039365331247,-12.449433727899,-12.4439196965871,0.320647501267801,-12.4484198905157,0
24034,4,TRUE,TRUE,0,1,4,400,695,716,0.172655540336402,0.210718598196889,-10.1494495628074,-10.1535604247776,0.0414928031304993,-10.1532014190028,0
24035,4,TRUE,TRUE,0,1,4,400,702,661,0.246335662969587,0.142367542873127,-3.95268575676092,-3.96063835889688,0.294989361790236,-3.86768966233346,0
24036,4,TRUE,TRUE,0,1,4,400,716,774,0.220347418016457,0.353216980873587,-3.11618207757588,-3.10282622264193,0.248003704458079,-3.09094957803486,0
24037,4,TRUE,TRUE,0,1,4,400,664,610,0.17456178775566,0.0382695352738114,-3.43891859438148,-3.44115445732556,0.203492739071571,-3.44040461590596,0
24038,4,TRUE,TRUE,0,1,4,400,674,908,0.136637832490934,0.569503352191292,-4.39130240561218,-4.39305071323543,0.520796725716295,-4.33050582507971,0
24039,4,TRUE,TRUE,0,1,4,400,628,705,0.232929782664055,0.363565686545266,-6.42228842748243,-6.4185584374615,0.276742903718194,-6.42581218454637,0
24040,4,TRUE,TRUE,0,1,4,400,606,602,0.159519122674644,0.132775981839172,-2.79717752868804,-2.79844302831485,0.165961865595839,-2.79755852658264,0
24041,4,TRUE,TRUE,0,1,4,400,768,789,0.295240205743494,0.333288197815649,-6.26307568159656,-6.26315917555117,0.146655057047826,-6.26179294609729,0
24042,4,TRUE,TRUE,0,1,4,400,634,805,0.206782487437902,0.586285376058661,-4.50429562088141,-4.50761714983419,0.19446121928959,-4.51747737455753,0
24043,4,TRUE,TRUE,0,1,4,400,567,649,0.101055185674345,0.286742561170291,-8.67102396772512,-8.66967781996925,0.186675561873793,-8.67417376199282,0
24044,4,TRUE,TRUE,0,1,4,400,717,641,0.346694621581515,0.171602011589581,-5.66982547998395,-5.67368627827704,0.324220517329776,-5.6738447353718,0
24045,4,TRUE,TRUE,0,1,4,400,658,629,0.218643856839452,0.162568735351066,-3.90549165363127,-3.89932006596917,0.289265457646258,-3.90163822396609,0
24046,4,TRUE,TRUE,0,1,4,400,683,807,0.230455829430579,0.418915718005732,-3.88991218018801,-3.89008076122456,0.439361811664487,-3.88409341572852,0
24047,4,TRUE,TRUE,0,1,4,400,683,655,0.353612512386298,0.317704638493532,-4.81643752194603,-4.82840791500747,0.194960853688026,-4.82488199815553,0
24048,4,TRUE,TRUE,0,1,4,400,788,766,0.314985545403242,0.240265374819892,-13.5323201563058,-13.5357256737063,0.180509367336852,-13.530554760061,0
24049,4,TRUE,TRUE,0,1,4,400,506,583,0.0623124526926245,0.204348709930659,-2.45638712590377,-2.45716929538828,0.181899690577881,-2.46025498242367,0
24050,4,TRUE,TRUE,0,1,4,400,764,804,0.440946093152097,0.502926774147309,-9.65661900650135,-9.64440336745283,0.445240328535455,-9.64012304710362,0
24051,4,TRUE,TRUE,0,1,4,400,674,669,0.317932850185027,0.353295895026994,-7.30399754206965,-7.30407868725585,0.332423541695274,-7.27274601924231,0
24052,4,TRUE,TRUE,0,1,4,400,776,869,0.230064855456406,0.446021122221575,-8.51815904076268,-8.51618767846246,0.251599290646903,-8.51867152181796,0
24053,4,TRUE,TRUE,0,1,4,400,716,735,0.310486091174149,0.329685766901995,-5.85746717050548,-5.85627682674681,0.240888733023452,-5.84387232225145,0
24054,4,TRUE,TRUE,0,1,4,400,621,696,0.186176959106577,0.311988629308509,-2.95178791713288,-2.95384862401057,0.179847511366928,-2.95423190038751,0
24055,4,TRUE,TRUE,0,1,4,400,803,814,0.438224191263206,0.471676136052365,-4.56798818457263,-4.57469105315116,0.248562896850419,-4.5625544474167,0
24056,4,TRUE,TRUE,0,1,4,400,648,623,0.277711826812179,0.204266666356655,-5.66985007317008,-5.66888220532581,0.111188670209974,-5.66601060227099,0
24057,4,TRUE,TRUE,0,1,4,400,758,608,0.454939894504727,0.212346485602751,-4.73078676964499,-4.73714134600154,0.401921491027172,-4.73528617019335,0
24058,4,TRUE,TRUE,0,1,4,400,673,704,0.110645705935623,0.159415774977471,-5.72161761542666,-5.72498396177097,0.0889715722421534,-5.72700182876072,0
24059,4,TRUE,TRUE,0,1,4,400,563,651,0.089634293203366,0.241003427748077,-2.18646246442421,-2.19801342331124,0.0218883655381361,-2.20387853309548,0
24060,4,TRUE,TRUE,0,1,4,400,686,608,0.243093393208368,0.150931810217953,-4.32057172491787,-4.32258978816864,0.173310454881993,-4.30726800606251,0
24061,4,TRUE,TRUE,0,1,4,400,586,645,0.164233701333252,0.261207285061576,-4.81591406184967,-4.81509271773432,NA,NA,1
24062,4,TRUE,TRUE,0,1,4,400,845,725,0.408205215603894,0.215950974238903,-6.44683443409636,-6.44260706537919,0.4453293294319,-6.44655286402389,0
24063,4,TRUE,TRUE,0,1,4,400,672,723,0.195527214503229,0.305742417582263,-6.56522704932143,-6.55168385238671,0.196055075911791,-6.56941288076036,0
24064,4,TRUE,TRUE,0,1,4,400,685,636,0.196449635104603,0.113623097470438,-3.21325541497672,-3.21450651632306,0.152620528737655,-3.21144873320368,0
24065,4,TRUE,TRUE,0,1,4,400,690,753,0.266563880399908,0.373861910677541,-8.01818024254734,-8.01493631549463,0.1979343667794,-8.01314640895223,0
24066,4,TRUE,TRUE,0,1,4,400,672,688,0.244606404992604,0.321409938012172,-5.14178027185523,-5.14097134066788,0.276302450025721,-5.14358556720929,0
24067,4,TRUE,TRUE,0,1,4,400,692,564,0.256107684349388,0.0380295224012464,-3.54756002595558,-3.54333268610388,0.224863087143435,-3.54637907596842,0
24068,4,TRUE,TRUE,0,1,4,400,684,748,0.25282249901563,0.368029850886357,-4.13520410797302,-4.11886114822531,0.153699181753196,-4.12944274339907,0
24069,4,TRUE,TRUE,0,1,4,400,605,703,0.138505873790932,0.360180693226443,-6.1740996714779,-6.18332592134267,0.111429065972375,-6.17912615351522,0
24070,4,TRUE,TRUE,0,1,4,400,664,705,0.322178072986046,0.384289599183583,-3.1784417632234,-3.1752077405544,NA,NA,1
24071,4,TRUE,TRUE,0,1,4,400,802,846,0.493538947549277,0.539330653600231,-7.15944032799148,-7.15715996044251,0.577797001694937,-7.1518642329506,0
24072,4,TRUE,TRUE,0,1,4,400,674,674,0.237987156198088,0.269081528390402,-4.24168574615571,-4.20503103821586,0.275996202007259,-4.24204572090181,0
24073,4,TRUE,TRUE,0,1,4,400,833,861,0.556889989280398,0.577669515849444,-6.29372275687828,-6.29234448707586,0.524575068913551,-6.25192855188919,0
24074,4,TRUE,TRUE,0,1,4,400,860,602,0.496275996277852,0.016474071489714,-3.57645228499724,-3.60290375698314,0.510727366993981,-3.58991652609339,0
24075,4,TRUE,TRUE,0,1,4,400,682,676,0.271595283980019,0.224723058166397,-4.75923931188053,-4.76350060064176,0.170663148469942,-4.76463709884379,0
24076,4,TRUE,TRUE,0,1,4,400,639,661,0.138087711481829,0.154395565847388,-6.58775837295675,-6.59090104069182,0.138631686391129,-6.58241449224035,0
24077,4,TRUE,TRUE,0,1,4,400,758,726,0.335841242534423,0.270729276981972,-3.41657262269299,-3.40969697457587,0.175131415769057,-3.42938039732058,0
24078,4,TRUE,TRUE,0,1,4,400,709,666,0.342570054860266,0.235955312626187,-4.91419644164226,-4.91198662959774,0.311607515512987,-4.91137214475922,0
24079,4,TRUE,TRUE,0,1,4,400,881,821,0.584625162295535,0.479185583306524,-8.47067220330559,-8.48180961142967,0.484861597099967,-8.47632850808484,0
24080,4,TRUE,TRUE,0,1,4,400,674,735,0.298799577964453,0.411041501508514,-5.51927135761244,-5.51394602317161,0.284547500003459,-5.52011739885608,0
24081,4,TRUE,TRUE,0,1,4,400,770,700,0.384827915795085,0.264464050513707,-6.45253712601733,-6.45622617396205,0.163561372256185,-6.45759216889529,0
24082,4,TRUE,TRUE,0,1,4,400,756,608,0.439150775213673,0.148484605348087,-5.91775716080725,-5.91490540885847,0.340911810360138,-5.93120373014845,0
24083,4,TRUE,TRUE,0,1,4,400,710,726,0.332840730626,0.384066509701358,-7.09572122122358,-7.10584685963084,0.252607156713181,-7.10255973445271,0
24084,4,TRUE,TRUE,0,1,4,400,723,707,0.271870892242779,0.22169709828667,-3.43427874394359,-3.43801886141845,0.269380240504998,-3.44051018954794,0
24085,4,TRUE,TRUE,0,1,4,400,706,725,0.223014927353549,0.28945990692327,-6.00876770492185,-6.01699096472251,0.108898757534573,-6.01679870601667,0
24086,4,TRUE,TRUE,0,1,4,400,689,727,0.247777614865348,0.263605196946769,-5.3929236060534,-5.38749964524902,0.180810290783075,-5.39597472820088,0
24087,4,TRUE,TRUE,0,1,4,400,591,604,0.0945783083768158,0.108110461665539,-9.69158349964366,-9.72300648521708,0.123509829743433,-9.72992171368563,0
24088,4,TRUE,TRUE,0,1,4,400,539,693,0.0392569683068682,0.279927663480895,-5.24788691656226,-5.25235555020136,0.194502656376213,-5.24847852813458,0
24089,4,TRUE,TRUE,0,1,4,400,598,702,0.193448736960893,0.364963090558222,-4.78792108073501,-4.78970194870464,0.200423991258002,-4.78877573330835,0
24090,4,TRUE,TRUE,0,1,4,400,764,739,0.407141616099619,0.287794149930614,-7.45570891134347,-7.46333984121447,0.246800746238327,-7.45790188866002,0
24091,4,TRUE,TRUE,0,1,4,400,810,890,0.364202335771834,0.509293816320094,-2.44698822739556,-2.44547647082133,0.346626428265295,-2.44629848242472,0
24092,4,TRUE,TRUE,0,1,4,400,806,799,0.410374476061358,0.50315267010456,-5.76076386046477,-5.74901983166272,0.472435832231397,-5.76214058203372,0
24093,4,TRUE,TRUE,0,1,4,400,602,605,0.096913345452446,0.14144322534119,-5.92726491358528,-5.92466072341868,0.223189670858738,-5.92633992799459,0
24094,4,TRUE,TRUE,0,1,4,400,740,676,0.314794713917962,0.25414480214807,-8.57325708673385,-8.54042542835304,0.272020344508167,-8.57227219174876,0
24095,4,TRUE,TRUE,0,1,4,400,577,658,0.0817782884583561,0.237253876031656,-4.10558838503945,-4.09325294055479,0.287534155469817,-4.10762183705574,0
24096,4,TRUE,TRUE,0,1,4,400,672,657,0.264180819835469,0.21925912435084,-3.73859464343098,-3.73893636778849,0.292436307131529,-3.7406356653981,0
24097,4,TRUE,TRUE,0,1,4,400,739,630,0.423385900865224,0.174264273056283,-6.29425542117308,-6.30119935336132,0.199013415668406,-6.30541894102694,0
24098,4,TRUE,TRUE,0,1,4,400,692,745,0.159511185262377,0.287602394429132,-6.26228672338514,-6.27141001288767,0.250238364994976,-6.27273571342716,0
24099,4,TRUE,TRUE,0,1,4,400,787,787,0.259130508889198,0.334590096766121,-2.50435595574425,-2.51383387823318,0.37966826100211,-2.47648017903352,0
24100,4,TRUE,TRUE,0,1,4,400,598,607,0.119953043627315,0.155266587149087,-2.9796277852802,-2.96673021356452,0.163773472365984,-2.97449511561202,0
24101,4,FALSE,FALSE,0,1,4,400,1086,1176,1.43942820301973,1.60753280983481,-5.63140199990794,-5.654225659942,1.12042711569665,-5.55639343674905,0
24102,4,FALSE,FALSE,0,1,4,400,833,870,0.847776380675913,0.926705999556192,-3.68728831690216,-3.73159128089049,0.855866839158174,-3.72780335021498,0
24103,4,FALSE,FALSE,0,1,4,400,901,819,1.16142337974512,0.927317861443442,-4.24997896726541,-4.26246028283908,0.765452449672864,-4.25368733469654,0
24104,4,FALSE,FALSE,0,1,4,400,914,1045,1.10585260281848,1.36507514820312,-6.63255736008331,-6.67247483830929,1.01315768948507,-6.52269720035738,0
24105,4,FALSE,FALSE,0,1,4,400,999,972,1.33481731449806,1.32217426873148,-4.45623704416318,-4.34659827396821,1.26198744251628,-4.48848490312049,0
24106,4,FALSE,FALSE,0,1,4,400,1155,1002,1.667468713063,1.10204902549578,-6.77481101286763,-6.90027353902846,1.66514408183816,-6.67468820226601,0
24107,4,FALSE,FALSE,0,1,4,400,1218,1017,1.69003869876354,1.20687295799608,-4.81368438483257,-4.79964357804445,1.46740378472472,-4.74211364124402,0
24108,4,FALSE,FALSE,0,1,4,400,913,994,1.18308253804508,1.41713792527574,-3.7612323331607,-3.71965464216296,0.961178774687815,-3.8029416094708,0
24109,4,FALSE,FALSE,0,1,4,400,1235,1249,1.87029185219329,1.79618512746768,-5.78880224890342,-5.84113078056685,1.28371494989624,-5.77936606608989,0
24110,4,FALSE,FALSE,0,1,4,400,799,992,0.775468152891415,1.38504181118917,-4.02488408741673,-3.99149187866194,0.718446325989807,-3.99028395144368,0
24111,4,FALSE,FALSE,0,1,4,400,946,1051,1.37365786526124,1.45775526777229,-7.14850781191801,-7.15521747888576,1.15854775746786,-6.64892472151535,0
24112,4,FALSE,FALSE,0,1,4,400,1223,1228,1.89941605065987,1.91457214108381,-6.1213051021265,-6.0964500398408,1.72689321188957,-6.06726533676004,0
24113,4,FALSE,FALSE,0,1,4,400,960,967,0.972711992059317,1.09022138373434,-3.92503997176431,-3.91363540355703,0.84035961604835,-3.90696240993792,0
24114,4,FALSE,FALSE,0,1,4,400,1041,1102,1.36853192074441,1.47034748760954,-4.40440740439133,-4.45989672492313,0.458541541901534,-4.40972096507086,0
24115,4,FALSE,FALSE,0,1,4,400,796,1067,0.830434027767504,1.64443332911499,-5.83815348907234,-5.79436860927058,0.785141592117765,-5.84501528990583,0
24116,4,FALSE,FALSE,0,1,4,400,1005,1156,1.36624358712195,1.64983621996456,-6.55140701594318,-6.62908980654744,1.09846021560884,-6.57851981657947,0
24117,4,FALSE,FALSE,0,1,4,400,1095,1217,1.64884261527206,1.84673786081882,-6.07537034478166,-6.1127733894031,1.03707497331425,-6.13569771488664,0
24118,4,FALSE,FALSE,0,1,4,400,1233,1135,1.8195817598524,1.53601933032786,-4.94982720847881,-4.9592511631521,1.19669669701725,-4.87189096357024,0
24119,4,FALSE,FALSE,0,1,4,400,1192,1035,1.67188035166486,1.32270987608741,-8.47815272385974,-8.47237698387762,1.30581861000471,-8.29340923263828,0
24120,4,FALSE,FALSE,0,1,4,400,1086,1060,1.40748571187178,1.45009373032761,-6.32530776780664,-6.3030551201687,1.12470958878047,-6.33130698100283,0
24121,4,FALSE,FALSE,0,1,4,400,983,964,1.1591069813382,1.13505376450725,-6.3278173084362,-6.28961381011384,1.34578285417517,-6.32125429652412,0
24122,4,FALSE,FALSE,0,1,4,400,1246,1193,2.01027266176559,1.91138550870288,-5.3491591065277,-5.35924912252413,0.708439387014307,-5.40571335535401,0
24123,4,FALSE,FALSE,0,1,4,400,1042,868,1.22968420977327,0.693470762628834,-3.07292935785478,-3.09756438777643,0.828095699755425,-3.02543172209688,0
24124,4,FALSE,FALSE,0,1,4,400,1017,988,1.32683433437057,1.24211547827845,-6.60783506736341,-6.60355149686358,1.39262369381,-6.57849046296445,0
24125,4,FALSE,FALSE,0,1,4,400,1220,1216,1.75061981745563,1.69252365596766,-11.4373482010616,-11.4586099007548,1.22398760773615,-11.4189907263628,0
24126,4,FALSE,FALSE,0,1,4,400,1015,1229,1.26558692293988,1.79933163789518,-6.29528465421145,-6.29666200348639,0.761315518198767,-6.2327162500609,0
24127,4,FALSE,FALSE,0,1,4,400,959,1085,1.16530819873551,1.52667539448489,-3.59833453516759,-3.63859842167773,0.976617508953773,-3.60349785943861,0
24128,4,FALSE,FALSE,0,1,4,400,1053,979,1.43431877415002,1.20658380108912,-6.88231293757146,-6.89838738828152,1.03797814961128,-6.88174279326621,0
24129,4,FALSE,FALSE,0,1,4,400,1000,1073,1.07047474573911,1.310930061749,-4.87718575956886,-4.86877626978632,0.777909361425045,-4.83170194276097,0
24130,4,FALSE,FALSE,0,1,4,400,1039,965,1.4584803433172,1.18185840086233,-5.14326387899145,-5.16882541997938,0.878301236289694,-5.16302557093439,0
24131,4,FALSE,FALSE,0,1,4,400,1020,993,1.18296527064201,1.19965914780911,-4.58632988538867,-4.56446350684809,0.923961061305376,-4.39330676495053,0
24132,4,FALSE,FALSE,0,1,4,400,1000,1079,1.34261903524057,1.55464173370455,-4.94495694686343,-4.87416893647327,1.2593444101647,-4.92899659944338,0
24133,4,FALSE,FALSE,0,1,4,400,1022,1034,1.38731389102782,1.40125755805481,-6.58439541349875,-6.54166277919528,1.09540995259933,-6.5788527903986,0
24134,4,FALSE,FALSE,0,1,4,400,869,982,0.847726197777668,1.11091535195815,-2.75479443698087,-2.72510867198837,0.774406566460984,-2.68413029763103,0
24135,4,FALSE,FALSE,0,1,4,400,1055,1244,1.35518268294225,2.0649176775031,-7.13074012403324,-7.00904467374669,1.34843155211025,-7.04177938557777,0
24136,4,FALSE,FALSE,0,1,4,400,1171,1365,1.95653205973792,2.02923046220712,-7.01604430866284,-7.06544545366801,1.54324513113822,-7.03044748392987,0
24137,4,FALSE,FALSE,0,1,4,400,1026,1122,1.37628400860243,1.65541992433075,-10.5828187665994,-10.6039487478968,1.27665993356277,-10.580278782723,0
24138,4,FALSE,FALSE,0,1,4,400,1176,1150,1.6023220017981,1.56449393943279,-6.20007311516083,-6.22183594445934,1.19105385168153,-6.1928216099958,0
24139,4,FALSE,FALSE,0,1,4,400,974,1143,1.0874061767258,1.51124400828675,-4.7137950223596,-4.73072285589035,1.13909621729885,-4.64686670954004,0
24140,4,FALSE,FALSE,0,1,4,400,1224,1153,1.76567585682046,1.56292489159805,-6.51841163160688,-6.49688385184274,1.57835209976908,-6.48846663117405,0
24141,4,FALSE,FALSE,0,1,4,400,1078,961,1.46572989390085,1.16514179527623,-4.49588182731441,-4.48979290221321,1.45194232281706,-4.3053671550178,0
24142,4,FALSE,FALSE,0,1,4,400,1219,1268,1.80706907730287,1.90557149876334,-6.84156256277129,-6.78592893226607,1.52973329979902,-6.65605945298337,0
24143,4,FALSE,FALSE,0,1,4,400,1040,971,1.32182695868041,1.18874377165475,-3.69601637852758,-3.75819499146104,1.22859777644374,-3.63047153301179,0
24144,4,FALSE,FALSE,0,1,4,400,1244,1293,1.9737659674573,1.98314534826,-9.93892134588332,-9.83286640460302,1.86868649664924,-9.69828953831538,0
24145,4,FALSE,FALSE,0,1,4,400,1088,1252,1.41784883129797,1.78764853179666,-6.51454939945723,-6.54463809288123,1.26543138191128,-6.41678747384351,0
24146,4,FALSE,FALSE,0,1,4,400,1097,1039,1.40951064230602,1.26494564711807,-4.98864775524057,-5.04278430089361,1.37163514718086,-5.05891484597557,0
24147,4,FALSE,FALSE,0,1,4,400,1193,1065,1.5938233792619,1.34588523818608,-5.66570612490103,-5.63564375059426,1.19447493163192,-5.49163554990205,0
24148,4,FALSE,FALSE,0,1,4,400,1212,1174,1.84906167283628,1.74009502222152,-9.88569793124828,-9.89773034837834,1.77369416323614,-8.84013660259872,0
24149,4,FALSE,FALSE,0,1,4,400,824,935,0.78146703773065,1.05866385886827,-3.81875084595789,-3.81618719709541,0.753632564495225,-3.82625618508975,0
24150,4,FALSE,FALSE,0,1,4,400,1164,1102,1.65969014370328,1.43991608671642,-7.09571362877023,-7.08931806992567,1.42550892395056,-7.0519835858979,0
24151,4,FALSE,FALSE,0,1,4,400,871,935,0.833627626428168,0.972311171554647,-4.7026642557122,-4.66778170618538,0.593060215656061,-4.7030876920504,0
24152,4,FALSE,FALSE,0,1,4,400,1304,1136,2.02697809550992,1.50456617084972,-7.38808939151084,-7.47495034299723,1.76698776486269,-6.80704110552858,0
24153,4,FALSE,FALSE,0,1,4,400,956,861,1.0186854389501,0.768516454789153,-3.45050929149171,-3.40899349199709,0.876529682561258,-3.37371474316342,0
24154,4,FALSE,FALSE,0,1,4,400,1050,1033,1.37491426025357,1.38401608740976,-7.13071387351749,-7.11840667307768,0.875254255007742,-6.98996091594948,0
24155,4,FALSE,FALSE,0,1,4,400,1189,1173,1.80269808529881,1.65583852736088,-5.67273653385796,-5.68810884743398,0.538431676997992,-5.66288041296291,0
24156,4,FALSE,FALSE,0,1,4,400,1097,1058,1.5163325595288,1.4523280738504,-4.3672465358193,-4.26324493604054,0.916011002885422,-4.39094333691371,0
24157,4,FALSE,FALSE,0,1,4,400,914,803,1.07287047588581,0.854366621496665,-4.12717626307342,-4.09028902442522,0.860415331463269,-4.16088043929501,0
24158,4,FALSE,FALSE,0,1,4,400,1031,1182,1.23269946697837,1.76490395940483,-8.15120299524672,-8.10609159956825,1.25461369123335,-8.06679685687314,0
24159,4,FALSE,FALSE,0,1,4,400,914,843,1.10738393243823,0.815143866444966,-3.40204918896632,-3.40793010859929,0.833324688542333,-3.40653326370118,0
24160,4,FALSE,FALSE,0,1,4,400,926,955,1.11709480023549,1.09637706324169,-3.95675262235343,-3.93485573467157,1.07241197918211,-3.81989634006415,0
24161,4,FALSE,FALSE,0,1,4,400,1242,1187,1.93508119077759,1.71952920714984,-7.21507063804906,-7.20758663343226,1.71395073466821,-7.09849776936434,0
24162,4,FALSE,FALSE,0,1,4,400,1045,1142,1.47176639494671,1.66751061912523,-5.07096711976868,-4.98209673728902,1.16021460648064,-5.04225136570442,0
24163,4,FALSE,FALSE,0,1,4,400,1163,856,1.62737177591893,0.991419770211427,-5.66487753786566,-5.65804751645602,1.20797375681,-5.5858844353779,0
24164,4,FALSE,FALSE,0,1,4,400,938,959,1.07689316721643,1.03096106219604,-3.03339923910233,-3.11585067923772,0.965779372206492,-2.97761029258377,0
24165,4,FALSE,FALSE,0,1,4,400,1095,1188,1.47903759257495,1.69977845542385,-7.32894875220848,-7.31875269335949,1.25834265838357,-7.33831764885168,0
24166,4,FALSE,FALSE,0,1,4,400,1028,972,1.34571004896559,1.23301071421239,-5.88801335941861,-5.85690167445278,0.781631298217493,-5.86471757110123,0
